00:11:00, MISCELLANEOUS PENAL LAW,16
00:11:00, OFF. AGNST PUB ORD SENSBLTY &,38
00:11:00, OFFENSES AGAINST PUBLIC ADMINI,20
00:11:00, OFFENSES AGAINST THE PERSON,2
00:11:00, OFFENSES INVOLVING FRAUD,1
00:11:00, OTHER OFFENSES RELATED TO THEF,1
00:11:00, PETIT LARCENY,21
00:11:00, POSSESSION OF STOLEN PROPERTY,3
00:11:00, PROSTITUTION & RELATED OFFENSES,1
00:11:00, ROBBERY,29
00:11:00, THEFT-FRAUD,2
00:11:00, UNAUTHORIZED USE OF A VEHICLE,4
00:11:00, VEHICLE AND TRAFFIC LAWS,6
00:12:00, ADMINISTRATIVE CODE,2
00:12:00, ARSON,13
00:12:00, ASSAULT 3 & RELATED OFFENSES,111
00:12:00, "BURGLARS TOOLS",2
00:12:00, BURGLARY,15
00:12:00, CRIMINAL MISCHIEF & RELATED OF,74
00:12:00, CRIMINAL TRESPASS,23
00:12:00, DANGEROUS DRUGS,134
00:12:00, DANGEROUS WEAPONS,60
00:12:00, FELONY ASSAULT,56
00:12:00, FORGERY,14
00:12:00, FRAUDS,7
00:12:00, GRAND LARCENY,20
00:12:00, GRAND LARCENY OF MOTOR VEHICLE,8
00:12:00, HARRASSMENT 2,57
00:12:00, INTOXICATED & IMPAIRED DRIVING,33
00:12:00, MISCELLANEOUS PENAL LAW,30
00:12:00, OFF. AGNST PUB ORD SENSBLTY &,47
00:12:00, OFFENSES AGAINST PUBLIC ADMINI,34
00:12:00, OFFENSES AGAINST PUBLIC SAFETY,1
00:12:00, OFFENSES AGAINST THE PERSON,4
00:12:00, OFFENSES INVOLVING FRAUD,2
00:12:00, OTHER OFFENSES RELATED TO THEF,3
00:12:00, PETIT LARCENY,48
00:12:00, POSSESSION OF STOLEN PROPERTY,5
00:12:00, ROBBERY,34
00:12:00, THEFT-FRAUD,3
00:12:00, UNAUTHORIZED USE OF A VEHICLE,4
00:12:00, VEHICLE AND TRAFFIC LAWS,13
00:13:00, ARSON,20
00:13:00, ASSAULT 3 & RELATED OFFENSES,76
00:13:00, BURGLARY,10
00:13:00, CRIMINAL MISCHIEF & RELATED OF,41
00:13:00, CRIMINAL TRESPASS,7
00:13:00, DANGEROUS DRUGS,84
00:13:00, DANGEROUS WEAPONS,40
00:13:00, FELONY ASSAULT,40
00:13:00, FORGERY,7
00:13:00, FRAUDS,6
00:13:00, GRAND LARCENY,14
00:13:00, GRAND LARCENY OF MOTOR VEHICLE,3
00:13:00, HARRASSMENT 2,47
00:13:00, INTOXICATED & IMPAIRED DRIVING,32
00:13:00, MISCELLANEOUS PENAL LAW,24
00:13:00, NYS LAWS-UNCLASSIFIED FELONY,1
00:13:00, OFF. AGNST PUB ORD SENSBLTY &,43
00:13:00, OFFENSES AGAINST PUBLIC ADMINI,26
00:13:00, OFFENSES AGAINST THE PERSON,3
00:13:00, OFFENSES INVOLVING FRAUD,2
00:13:00, OTHER OFFENSES RELATED TO THEF,3
00:13:00, PETIT LARCENY,40
00:13:00, POSSESSION OF STOLEN PROPERTY,3
00:13:00, PROSTITUTION & RELATED OFFENSES,1
00:13:00, ROBBERY,32
00:13:00, UNAUTHORIZED USE OF A VEHICLE,3
