00:38:00, BURGLARY,1
00:38:00, CRIMINAL MISCHIEF & RELATED OF,8
00:38:00, CRIMINAL TRESPASS,1
00:38:00, DANGEROUS DRUGS,2
00:38:00, DANGEROUS WEAPONS,1
00:38:00, FELONY ASSAULT,3
00:38:00, HARRASSMENT 2,4
00:38:00, INTOXICATED & IMPAIRED DRIVING,2
00:38:00, MISCELLANEOUS PENAL LAW,1
00:38:00, OFF. AGNST PUB ORD SENSBLTY &,2
00:38:00, OTHER OFFENSES RELATED TO THEF,1
00:38:00, PETIT LARCENY,1
00:38:00, ROBBERY,1
00:38:00, UNAUTHORIZED USE OF A VEHICLE,2
00:38:00, VEHICLE AND TRAFFIC LAWS,1
00:39:00, ARSON,2
00:39:00, ASSAULT 3 & RELATED OFFENSES,1
00:39:00, BURGLARY,1
00:39:00, CRIMINAL MISCHIEF & RELATED OF,1
00:39:00, DANGEROUS DRUGS,3
00:39:00, INTOXICATED & IMPAIRED DRIVING,2
00:39:00, MISCELLANEOUS PENAL LAW,2
