,DAY,OFNS_DESC,COUNT
109,3, DISORDERLY CONDUCT,2
1345,28, THEFT OF SERVICES,2
837,18, ENDAN WELFARE INCOMP,2
1350,29, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
858,18, OTHER STATE LAWS,2
532,11, UNLAWFUL POSS. WEAP. ON SCHOOL,2
824,18, ADMINISTRATIVE CODES,2
86,2, OTHER STATE LAWS,2
87,2, OTHER STATE LAWS NON PENAL LA,2
2,1, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
1361,29, ENDAN WELFARE INCOMP,2
853,18, OFFENSES AGAINST PUBLIC SAFETY,2
863,18, PROSTITUTION & RELATED OFFENSES,2
979,21, ENDAN WELFARE INCOMP,2
547,12, ENDAN WELFARE INCOMP,2
552,12, FRAUDULENT ACCOSTING,2
779,17, ALCOHOLIC BEVERAGE CONTROL LAW,2
1320,28, GAMBLING,2
462,10, JOSTLING,2
548,12, ESCAPE 3,2
882,19, DISRUPTION OF A RELIGIOUS SERV,2
1325,28, INTOXICATED/IMPAIRED DRIVING,2
478,10, PROSTITUTION & RELATED OFFENSES,2
1326,28, JOSTLING,2
881,19, DISORDERLY CONDUCT,2
546,12, DISORDERLY CONDUCT,2
541,12, CHILD ABANDONMENT/NON SUPPORT,2
1120,24, ESCAPE 3,2
1381,29, OFFENSES AGAINST PUBLIC SAFETY,2
978,21, DISORDERLY CONDUCT,2
1156,25, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,2
388,8, UNLAWFUL POSS. WEAP. ON SCHOOL,2
349,8, CHILD ABANDONMENT/NON SUPPORT,2
184,4, OTHER TRAFFIC INFRACTION,2
208,5, DISORDERLY CONDUCT,2
364,8, HOMICIDE-NEGLIGENT-VEHICLE,2
1020,22, CHILD ABANDONMENT/NON SUPPORT,2
594,13, ENDAN WELFARE INCOMP,2
1178,25, INTOXICATED/IMPAIRED DRIVING,2
1172,25, FRAUDULENT ACCOSTING,2
1173,25, GAMBLING,2
689,15, CHILD ABANDONMENT/NON SUPPORT,2
604,13, HOMICIDE-NEGLIGENT-VEHICLE,2
233,5, OTHER STATE LAWS,2
1029,22, FRAUDULENT ACCOSTING,2
1179,25, JOSTLING,2
1438,30, PROSTITUTION & RELATED OFFENSES,2
1042,22, NYS LAWS-UNCLASSIFIED VIOLATION,2
315,7, HOMICIDE-NEGLIGENT-VEHICLE,2
15,1, ENDAN WELFARE INCOMP,2
1205,26, ALCOHOLIC BEVERAGE CONTROL LAW,2
1037,22, JOSTLING,2
609,13, NEW YORK CITY HEALTH CODE,2
1211,26, CHILD ABANDONMENT/NON SUPPORT,2
706,15, JOSTLING,2
344,8, ALCOHOLIC BEVERAGE CONTROL LAW,2
1034,22, HOMICIDE-NEGLIGENT-VEHICLE,2
1234,26, OFFENSES AGAINST PUBLIC SAFETY,2
704,15, HOMICIDE-NEGLIGENT-VEHICLE,2
1181,25, LOITERING/DEVIATE SEX,2
1074,23, ENDAN WELFARE INCOMP,2
589,13, CHILD ABANDONMENT/NON SUPPORT,2
24,1, HOMICIDE-NEGLIGENT-VEHICLE,2
40,1, OTHER STATE LAWS,2
1454,31, ENDAN WELFARE INCOMP,2
1239,26, OTHER STATE LAWS,2
1162,25, CHILD ABANDONMENT/NON SUPPORT,2
1187,25, OFFENSES AGAINST PUBLIC SAFETY,2
730,16, ADMINISTRATIVE CODES,2
383,8, PROSTITUTION & RELATED OFFENSES,2
182,4, OTHER STATE LAWS,2
1471,31, OFFENSES AGAINST PUBLIC SAFETY,2
644,14, ENDAN WELFARE INCOMP,1
27,1, JOSTLING,1
695,15, ENDAN WELFARE INCOMP,1
699,15, FRAUDULENT ACCOSTING,1
682,15, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1443,30, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1460,31, GAMBLING,1
801,17, JOSTLING,1
645,14, ESCAPE 3,1
681,15, ADMINISTRATIVE CODES,1
1372,29, JOSTLING,1
1370,29, HOMICIDE-NEGLIGENT-VEHICLE,1
789,17, DISRUPTION OF A RELIGIOUS SERV,1
1482,31, THEFT OF SERVICES,1
30,1, LOITERING/DEVIATE SEX,1
790,17, ENDAN WELFARE INCOMP,1
1378,29, NYS LAWS-UNCLASSIFIED VIOLATION,1
684,15, ANTICIPATORY OFFENSES,1
1373,29, KIDNAPPING,1
25,1, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
535,12, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1375,29, LOITERING/GAMBLING CARDS DIC,1
1455,31, ESCAPE 3,1
28,1, KIDNAPPING,1
791,17, ESCAPE 3,1
709,15, NEW YORK CITY HEALTH CODE,1
14,1, DISRUPTION OF A RELIGIOUS SERV,1
731,16, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
630,14, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
656,14, INTOXICATED/IMPAIRED DRIVING,1
1410,30, DISRUPTION OF A RELIGIOUS SERV,1
1411,30, ENDAN WELFARE INCOMP,1
631,14, ALCOHOLIC BEVERAGE CONTROL LAW,1
632,14, ANTICIPATORY OFFENSES,1
678,14, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1429,30, OFFENSES AGAINST PUBLIC SAFETY,1
663,14, OFFENSES AGAINST PUBLIC SAFETY,1
553,12, GAMBLING,1
1,1, ADMINISTRATIVE CODES,1
50,1, UNLAWFUL POSS. WEAP. ON SCHOOL,1
47,1, THEFT OF SERVICES,1
742,16, DISORDERLY CONDUCT,1
1421,30, JOSTLING,1
1423,30, LOITERING FOR DRUG PURPOSES,1
1365,29, FRAUDULENT ACCOSTING,1
637,14, CHILD ABANDONMENT/NON SUPPORT,1
13,1, DISORDERLY CONDUCT,1
629,14, ADMINISTRATIVE CODES,1
64,2, DISRUPTION OF A RELIGIOUS SERV,1
643,14, DISRUPTION OF A RELIGIOUS SERV,1
558,12, JOSTLING,1
560,12, LOITERING/DEVIATE SEX,1
768,16, OTHER STATE LAWS,1
75,2, JOSTLING,1
1480,31, PROSTITUTION & RELATED OFFENSES,1
606,13, INTOXICATED/IMPAIRED DRIVING,1
581,12, UNDER THE INFLUENCE OF DRUGS,1
561,12, LOITERING/GAMBLING CARDS DIC,1
563,12, NEW YORK CITY HEALTH CODE,1
1397,30, ADMINISTRATIVE CODES,1
760,16, NYS LAWS-UNCLASSIFIED VIOLATION,1
1400,30, ANTICIPATORY OFFENSES,1
756,16, JOSTLING,1
595,13, ESCAPE 3,1
69,2, FRAUDULENT ACCOSTING,1
723,15, PROSTITUTION & RELATED OFFENSES,1
1465,31, JOSTLING,1
1138,24, OFFENSES AGAINST PUBLIC SAFETY,1
896,19, LOITERING/DEVIATE SEX,1
92,2, THEFT OF SERVICES,1
95,2, UNLAWFUL POSS. WEAP. ON SCHOOL,1
330,7, OTHER STATE LAWS,1
224,5, NEW YORK CITY HEALTH CODE,1
1050,22, OTHER STATE LAWS,1
221,5, JOSTLING,1
1199,25, THEFT OF SERVICES,1
219,5, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
1045,22, OFFENSES AGAINST PUBLIC SAFETY,1
1204,26, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1206,26, ANTICIPATORY OFFENSES,1
340,7, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1036,22, INTOXICATED/IMPAIRED DRIVING,1
212,5, FORTUNE TELLING,1
203,5, CHILD ABANDONMENT/NON SUPPORT,1
1217,26, ENDAN WELFARE INCOMP,1
1218,26, ESCAPE 3,1
1030,22, GAMBLING,1
198,5, ANTICIPATORY OFFENSES,1
196,5, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
195,5, ADMINISTRATIVE CODES,1
1025,22, DISORDERLY CONDUCT,1
355,8, DISRUPTION OF A RELIGIOUS SERV,1
188,4, PROSTITUTION & RELATED OFFENSES,1
1014,22, ALCOHOLIC BEVERAGE CONTROL LAW,1
367,8, JOSTLING,1
1241,26, OTHER TRAFFIC INFRACTION,1
993,21, NEW YORK CITY HEALTH CODE,1
991,21, LOITERING/GAMBLING CARDS DIC,1
1192,25, OTHER STATE LAWS,1
1062,23, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1063,23, ALCOHOLIC BEVERAGE CONTROL LAW,1
243,5, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1134,24, NEW YORK CITY HEALTH CODE,1
1130,24, INTOXICATED/IMPAIRED DRIVING,1
259,6, DISORDERLY CONDUCT,1
270,6, JOSTLING,1
1148,24, PROSTITUTION & RELATED OFFENSES,1
249,6, ANTICIPATORY OFFENSES,1
1153,24, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1106,24, ABORTION,1
290,6, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1104,23, UNLAWFUL POSS. WEAP. ON SCHOOL,1
292,7, ABORTION,1
245,6, ABORTION,1
294,7, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
322,7, NYS LAWS-UNCLASSIFIED VIOLATION,1
1099,23, PROSTITUTION & RELATED OFFENSES,1
1167,25, DISORDERLY CONDUCT,1
1090,23, OFFENSES AGAINST PUBLIC SAFETY,1
300,7, CHILD ABANDONMENT/NON SUPPORT,1
305,7, DISORDERLY CONDUCT,1
1085,23, LOITERING/GAMBLING CARDS DIC,1
306,7, ESCAPE 3,1
309,7, FORTUNE TELLING,1
1078,23, FRAUDULENT ACCOSTING,1
1183,25, NEW YORK CITY HEALTH CODE,1
317,7, JOSTLING,1
319,7, LOITERING/GAMBLING CARDS DIC,1
1247,26, THEFT OF SERVICES,1
989,21, JOSTLING,1
1252,27, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
870,19, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
260,6, ESCAPE 3,1
894,19, JOSTLING,1
1315,28, DISORDERLY CONDUCT,1
893,19, INTOXICATED/IMPAIRED DRIVING,1
459,10, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
891,19, HOMICIDE-NEGLIGENT-VEHICLE,1
461,10, INTOXICATED/IMPAIRED DRIVING,1
124,3, LOITERING/DEVIATE SEX,1
122,3, JOSTLING,1
121,3, INTOXICATED/IMPAIRED DRIVING,1
1329,28, NEW YORK CITY HEALTH CODE,1
876,19, CHILD ABANDONMENT/NON SUPPORT,1
483,10, UNLAWFUL POSS. WEAP. ON SCHOOL,1
899,19, NEW YORK CITY HEALTH CODE,1
486,11, ALCOHOLIC BEVERAGE CONTROL LAW,1
848,18, LOITERING/GAMBLING CARDS DIC,1
497,11, ENDAN WELFARE INCOMP,1
506,11, HOMICIDE-NEGLIGENT-VEHICLE,1
507,11, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
509,11, INTOXICATED/IMPAIRED DRIVING,1
510,11, KIDNAPPING,1
512,11, LOITERING/DEVIATE SEX,1
825,18, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1356,29, CHILD ABANDONMENT/NON SUPPORT,1
98,3, ADMINISTRATIVE CODES,1
517,11, OFFENSES AGAINST PUBLIC SAFETY,1
134,3, OTHER STATE LAWS,1
901,19, NYS LAWS-UNCLASSIFIED VIOLATION,1
1254,27, ANTICIPATORY OFFENSES,1
1278,27, INTOXICATED/IMPAIRED DRIVING,1
973,21, CHILD ABANDONMENT/NON SUPPORT,1
170,4, HOMICIDE-NEGLIGENT-VEHICLE,1
402,9, ENDAN WELFARE INCOMP,1
1264,27, DISORDERLY CONDUCT,1
1265,27, DISRUPTION OF A RELIGIOUS SERV,1
1266,27, ESCAPE 3,1
403,9, ESCAPE 3,1
965,20, UNLAWFUL POSS. WEAP. ON SCHOOL,1
1270,27, FRAUDULENT ACCOSTING,1
159,4, DISORDERLY CONDUCT,1
1276,27, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
955,20, OTHER STATE LAWS,1
1280,27, KIDNAPPING,1
450,10, ESCAPE 3,1
1282,27, LOITERING,1
945,20, LOITERING/GAMBLING CARDS DIC,1
149,4, ANTICIPATORY OFFENSES,1
941,20, HOMICIDE-NEGLIGENT-VEHICLE,1
1288,27, OFFENSES AGAINST PUBLIC SAFETY,1
425,9, OTHER STATE LAWS NON PENAL LAW,1
426,9, OTHER TRAFFIC INFRACTION,1
146,4, ADMINISTRATIVE CODES,1
437,10, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
919,20, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1302,27, UNLAWFUL POSS. WEAP. ON SCHOOL,1
448,10, DISRUPTION OF A RELIGIOUS SERV,1
649,14, FRAUDULENT ACCOSTING,1
